"id","date","salutation","title","mail","creation_date","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","value","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remitted","cancelled","used","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","reorder"
2297,"2008-04-02",0,0,9,"2008-04-02",0,1,0,0,31,NA,0,"",2,1,0,0,0,1,"2008-05-02","2008-04-03",429,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
2298,"2008-04-07",0,0,12,"2008-04-07",0,1,0,0,6,NA,0,"BQ",5,6,0,0,0,0,"2008-04-08","2008-04-08",2423,0,0,0,1,5,0,0,0,0,0,0,0,0,0,"no"
2299,"2008-12-18",0,0,8,"2008-12-18",0,3,1,1,25,NA,0,"",2,1,0,1,0,0,"2008-12-22","2008-12-19",224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2300,"2008-09-21",0,0,11,"2008-09-21",1,1,3,0,59,NA,0,"BQ",1,1,0,0,0,0,"2008-09-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2301,"2008-06-05",0,0,4,"2008-06-05",0,2,2,0,42,NA,1,"",4,4,0,1,0,0,"2008-06-06","2008-06-06",2210,0,0,0,3,0,1,0,0,0,0,0,0,0,0,"no"
2302,"2008-04-02",2,0,1,"2008-04-02",1,3,2,0,45,NA,0,"",4,2,0,1,0,0,"2008-05-02","2008-04-05",1284,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2303,"2008-12-09",2,0,12,"2008-12-09",0,1,2,0,82,NA,0,"",2,1,0,0,0,1,"2009-12-14","2009-01-30",871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2306,"2008-11-02",0,0,4,"2008-11-02",0,1,0,0,86,NA,0,"",4,2,0,0,0,0,"2008-11-04","2008-11-03",967,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no"
2308,"2008-08-30",0,0,4,"2008-08-30",0,2,0,0,50,NA,0,"",4,2,0,1,0,0,"2008-09-02","2008-09-01",711,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"yes"
2309,"2008-12-08",0,0,4,"2008-12-08",0,3,0,0,90,NA,0,"AQ",5,6,0,0,0,0,"2008-12-10","2008-12-09",2630,0,0,0,4,2,0,0,0,0,0,0,0,0,0,"no"
2310,"2008-06-05",0,0,8,"2008-06-05",1,3,1,1,55,NA,0,"",3,1,0,1,0,0,"2008-06-06","2008-06-06",301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
2311,"2008-08-25",1,0,12,"2008-08-25",0,2,2,0,45,NA,0,"",5,3,0,1,0,0,"2009-08-27","2008-09-09",721,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"no"
2314,"2008-12-22",0,0,4,"2008-12-22",0,3,1,1,55,NA,0,"",2,1,0,1,0,0,"2008-12-24","2008-12-24",294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2315,"2008-07-08",1,0,12,"2008-07-08",0,1,3,0,93,NA,0,"",5,1,0,0,0,0,"2008-07-10","2008-07-10",165,0,0,0,0,0,0,0,0,0,0,0,0,30,0,"yes"
2316,"2008-12-28",1,0,9,"2008-12-28",1,2,3,0,52,52,1,"",1,2,0,1,0,0,"2008-12-30","2008-12-29",989,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2317,"2008-12-14",1,0,5,"2008-12-14",0,1,2,0,60,NA,0,"",4,1,0,0,0,0,"2008-12-16","2008-12-15",637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2318,"2008-08-14",1,0,6,"2008-08-14",0,1,1,1,76,NA,0,"",2,1,0,0,0,0,"2008-08-18","2008-08-20",552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
2320,"2008-12-08",0,0,4,"2008-12-08",0,3,0,0,99,NA,0,"",4,2,0,1,0,0,"2008-12-09","2008-12-09",392,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2321,"2008-05-12",0,1,12,"2008-05-12",0,2,0,0,58,NA,1,"",1,2,0,1,0,0,"2008-05-14","2008-05-13",895,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"no"
2322,"2008-12-01",0,0,11,"2008-12-01",0,1,2,0,50,NA,0,"",5,5,0,0,0,0,"2008-12-16","2008-12-02",2211,0,0,0,2,0,3,0,0,0,0,0,0,0,0,"no"
2323,"2008-05-13",0,0,9,"2008-05-13",0,1,1,1,76,NA,0,"",4,1,0,0,0,0,"2008-05-14","2008-05-13",843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2324,"2008-04-23",1,0,12,"2008-04-23",0,1,1,1,12,NA,0,"CA",4,1,0,0,0,0,"2008-05-06","2008-05-08",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2326,"2008-09-06",0,0,12,"2008-09-06",0,1,3,0,27,NA,1,"",3,2,0,0,0,0,"2008-09-09","2008-09-08",790,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"no"
2327,"2008-11-17",0,0,9,"2008-09-09",0,2,2,0,40,NA,1,"",1,1,0,1,0,1,"2008-11-19","2008-11-18",256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no"
2329,"2008-08-07",0,0,1,"2008-08-07",0,2,0,0,58,NA,1,"",1,2,0,1,0,0,"2008-08-11","2008-08-08",881,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2330,"2008-09-08",0,0,1,"2008-09-08",0,1,1,1,23,NA,0,"",4,2,0,0,0,0,"2008-09-10","2008-09-10",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"no"
2331,"2008-11-15",1,0,4,"2008-11-15",0,2,2,0,50,NA,1,"",1,2,0,1,0,0,"2008-11-18","2008-11-17",1179,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2332,"2008-04-08",1,0,11,"2008-04-08",1,1,3,0,83,NA,1,"BQ",4,1,0,0,0,0,"2008-04-10","2008-04-09",269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no"
2333,"2008-11-03",1,0,8,"2008-11-03",0,1,0,0,86,NA,1,"AX",1,1,0,0,0,0,"2008-11-05","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2334,"2008-06-12",2,0,12,"2008-06-09",1,1,3,0,95,NA,0,"",4,5,0,0,0,0,"2008-06-16","0000-00-00",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"yes"
2336,"2008-04-04",1,0,11,"2008-04-04",0,1,0,0,86,NA,0,"",3,2,0,0,0,0,"2009-04-07","2008-04-05",325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"no"
2337,"2008-09-13",0,0,8,"2008-09-13",0,2,2,0,34,NA,1,"",1,3,0,1,0,0,"2008-09-29","2008-09-17",1169,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
2338,"2008-12-01",0,0,4,"2008-12-01",1,3,1,1,28,NA,0,"",4,3,0,1,0,0,"2008-12-02","2008-12-02",1694,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"no"
2339,"2008-12-05",0,0,9,"2008-12-05",0,3,1,1,77,NA,0,"",1,1,0,1,0,0,"2008-12-08","2008-12-06",562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
2341,"2008-09-17",0,0,8,"2008-09-17",1,3,1,1,39,NA,0,"",3,1,0,1,0,0,"2008-09-19","2008-09-19",517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2342,"2008-07-24",1,0,2,"2008-07-24",0,1,0,0,94,NA,1,"AR",1,1,0,0,0,0,"2008-07-25","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2343,"2008-12-18",0,0,9,"2008-12-13",0,1,0,0,61,NA,0,"",4,2,0,0,0,0,"2008-12-22","2008-12-19",1014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
2344,"2008-07-15",1,0,12,"2008-07-15",0,3,1,1,64,NA,0,"",3,1,0,1,0,0,"2008-07-17","2008-07-16",341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2345,"2008-09-09",0,0,5,"2008-09-09",0,2,2,0,47,NA,0,"",3,1,0,1,0,0,"2008-09-23","2008-09-10",199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
2346,"2008-10-21",2,0,12,"2008-10-21",1,2,2,0,52,NA,0,"",2,1,0,1,0,1,"2008-10-22","2008-10-21",468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"yes"
2347,"2008-08-17",0,0,9,"2008-08-17",0,1,0,0,92,NA,0,"",2,1,0,0,0,1,"2008-08-19","2008-08-18",509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2348,"2008-06-10",2,0,11,"2008-06-10",0,3,0,0,22,NA,0,"",2,1,0,1,0,1,"2008-06-11","2008-06-10",229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"yes"
2350,"2008-10-09",0,0,12,"2008-10-09",0,3,0,0,78,NA,0,"",4,4,0,1,0,0,"2008-10-13","2008-10-10",1289,0,0,0,3,0,0,0,1,0,0,0,0,0,0,"no"
2351,"2008-05-06",0,0,12,"2008-05-06",1,1,0,0,31,NA,1,"BQ",4,5,0,0,0,0,"2008-05-08","2008-05-07",1182,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"yes"
2352,"2008-06-15",0,0,5,"2008-06-15",0,3,1,1,65,NA,0,"",3,1,0,1,0,0,"2008-06-17","2008-06-17",467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2353,"2008-07-08",1,0,4,"2008-07-08",0,2,1,1,50,NA,0,"",4,4,0,1,0,0,"2008-07-10","2008-07-09",1826,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"no"
2355,"2008-12-20",1,0,4,"2008-12-20",0,1,0,0,50,NA,0,"",3,1,0,0,0,0,"2008-12-23","2008-12-22",637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2357,"2008-04-08",2,0,5,"2008-04-08",0,1,2,0,96,NA,0,"",2,1,0,0,0,1,"2008-04-10","2008-04-09",303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2358,"2008-04-07",2,0,12,"2008-04-07",0,1,0,0,51,NA,0,"",4,1,0,0,0,0,"2008-04-08","2008-04-07",804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
2359,"2008-07-23",0,0,11,"2008-07-23",0,3,1,1,78,NA,0,"",4,6,0,1,0,0,"2008-07-24","2008-07-23",2333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"no"
2360,"2008-12-21",0,0,1,"2008-12-21",1,3,1,1,44,NA,0,"",2,1,0,1,0,0,"2008-12-23","2008-12-22",278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2361,"2008-05-08",1,0,11,"2008-05-08",0,1,3,0,91,NA,0,"BQ",1,1,0,0,0,0,"2008-05-13","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2362,"2008-12-12",0,0,9,"2008-12-12",0,3,1,1,92,NA,0,"",3,1,0,1,0,0,"2008-12-15","2008-12-12",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2363,"2008-09-29",0,0,4,"2008-09-29",0,1,1,1,20,NA,0,"",5,4,0,0,0,0,"2008-10-01","2008-09-30",311,3,0,0,3,1,0,0,0,0,0,0,0,0,0,"no"
2364,"2008-08-26",1,0,8,"2008-08-26",0,2,0,0,40,NA,1,"",1,3,0,1,0,0,"2008-08-28","2008-08-27",1324,0,0,0,0,2,0,0,0,0,0,0,0,1,0,"no"
2365,"2008-10-31",1,0,0,"2008-10-31",0,1,2,0,79,NA,0,"",4,3,0,0,0,0,"2008-11-03","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
2366,"2008-04-24",1,0,12,"2008-04-24",0,3,1,1,69,NA,0,"",4,1,0,1,0,0,"2008-04-25","2008-04-24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2367,"2008-10-29",2,0,9,"2008-10-29",0,3,0,0,25,NA,0,"",5,5,0,1,0,0,"2008-10-30","2008-10-29",1819,0,0,0,4,0,1,0,0,0,0,0,0,0,0,"yes"
2368,"2008-08-30",1,0,4,"2008-08-30",0,1,2,0,78,NA,0,"CA",4,1,0,0,0,0,"2008-09-02","2008-09-01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
2370,"2008-07-29",0,0,8,"2008-07-29",1,1,0,0,55,NA,0,"BQ",4,4,0,0,0,0,"2008-08-12","2008-07-31",1197,0,0,0,2,0,2,0,0,0,0,0,0,0,0,"yes"
2371,"2008-04-30",2,0,9,"2008-04-30",0,1,2,0,10,NA,0,"AF",2,1,0,0,0,1,"2009-05-05","2008-05-02",323,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"no"
2373,"2008-07-19",0,0,12,"2008-07-19",0,1,0,0,85,NA,0,"BQ",2,1,0,0,0,1,"2008-07-22","2008-07-21",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"no"
2374,"2008-07-10",0,0,9,"2008-07-10",0,1,1,1,21,NA,0,"",5,7,0,0,0,0,"2008-07-11","2008-07-11",1735,0,0,0,0,3,0,0,3,0,1,0,0,0,0,"no"
2375,"2008-11-04",0,0,0,"2008-11-04",1,1,0,0,30,NA,0,"BD",2,1,0,0,0,0,"2008-11-06","0000-00-00",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2377,"2009-01-08",0,0,2,"2008-10-01",1,1,2,0,92,NA,1,"BD",2,2,0,0,0,0,"2009-01-09","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"no"
2378,"2008-10-10",1,0,11,"2008-10-10",0,1,0,0,42,NA,0,"BQ",2,1,0,0,0,0,"2008-10-13","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2379,"2008-12-17",0,0,2,"2008-12-17",0,1,0,0,6,NA,0,"",3,2,0,0,0,0,"2008-12-19","2008-12-18",1198,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"no"
2380,"2008-05-27",1,0,9,"2008-05-27",0,2,3,0,41,56,1,"",1,2,0,1,0,0,"2008-05-29","2008-05-28",417,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"no"
2381,"2008-05-23",0,0,9,"2008-05-23",0,1,0,0,33,NA,0,"BQ",1,1,0,0,0,0,"2008-05-27","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2382,"2008-08-24",1,0,8,"2008-08-24",0,1,0,0,70,NA,0,"",3,1,0,0,0,0,"2008-08-26","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"no"
2384,"2008-08-26",0,0,11,"2008-08-26",1,2,1,1,41,NA,0,"",4,1,0,1,0,0,"2008-08-27","2008-08-26",717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
2386,"2008-09-25",2,0,12,"2008-09-25",0,1,0,0,45,NA,0,"",3,2,0,0,0,0,"2008-09-26","2008-09-25",750,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"no"
2388,"2008-10-17",1,0,9,"2008-10-17",1,1,2,0,78,NA,0,"",1,1,0,0,0,0,"2008-10-20","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2389,"2008-09-09",0,0,9,"2008-09-09",0,1,0,0,72,NA,0,"",2,1,0,0,0,1,"2008-09-11","2008-09-10",480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no"
2390,"2008-09-18",0,0,5,"2008-09-18",1,2,0,0,41,NA,0,"",4,2,0,1,0,0,"2008-09-19","2008-09-18",1248,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"no"
2392,"2008-11-20",0,0,1,"2008-11-20",0,1,0,0,21,NA,0,"BQ",1,1,0,0,0,0,"2008-11-24","2008-11-21",133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"yes"
2393,"2008-06-05",0,0,8,"2008-06-05",0,1,1,1,47,NA,0,"",4,8,0,0,0,0,"2008-06-09","2008-06-07",1547,7,0,0,2,4,2,0,0,0,0,0,0,0,0,"no"
2394,"2008-10-26",1,0,0,"2008-10-26",0,1,2,0,30,NA,0,"",3,1,0,0,0,0,"2008-10-28","2008-10-27",666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2397,"2008-10-23",1,0,12,"2008-10-23",0,3,1,1,52,NA,0,"",4,3,0,1,0,0,"2008-10-24","2008-10-23",1391,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"no"
2398,"2008-12-23",1,0,11,"2008-12-23",0,1,1,1,25,NA,0,"",5,7,0,0,0,0,"2008-12-24","2009-01-07",2287,0,0,0,1,4,0,0,0,0,2,0,0,0,0,"no"
2399,"2008-12-15",1,0,5,"2008-12-15",0,3,0,0,18,NA,0,"",2,1,0,1,0,1,"2008-12-17","2008-12-17",629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2401,"2008-08-31",1,0,12,"2008-08-31",0,1,0,0,31,NA,1,"AR",1,1,0,0,0,0,"2008-09-02","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2402,"2008-06-10",1,0,12,"2008-06-10",0,1,1,1,55,NA,0,"",5,1,0,0,0,0,"2008-06-24","2008-06-12",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
2403,"2008-04-23",2,0,4,"2008-04-23",0,1,0,0,56,NA,0,"",4,1,0,0,0,0,"2008-04-25","2008-04-24",964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2404,"2008-11-21",0,0,5,"2008-11-21",0,1,0,0,61,NA,0,"BQ",2,2,0,0,0,1,"2008-11-24","2008-11-21",417,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"no"
2405,"2008-08-12",0,0,11,"2008-08-12",0,1,0,0,66,NA,0,"",4,2,0,0,0,0,"2008-08-14","2008-08-13",1143,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
2406,"2008-10-03",0,0,9,"2008-10-03",0,2,1,1,40,NA,0,"",4,1,0,1,0,0,"2008-10-06","2008-10-05",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2407,"2008-04-07",2,0,12,"2008-04-07",0,1,2,0,87,NA,0,"",2,1,0,0,0,1,"2008-04-08","2008-04-08",427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2408,"2008-04-10",2,0,9,"2008-04-10",0,1,1,1,6,NA,0,"",5,1,0,0,0,0,"2008-04-11","2008-04-10",269,0,0,0,13,0,0,0,0,0,0,0,0,0,0,"no"
2409,"2008-04-14",0,0,4,"2008-04-14",0,3,3,0,75,NA,0,"",1,1,0,1,0,0,"2008-04-15","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2410,"2008-08-11",1,0,12,"2008-08-11",0,1,3,0,33,NA,0,"",5,1,0,0,0,0,"2008-08-13","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
2411,"2008-05-25",1,1,12,"2008-05-25",0,1,0,0,27,NA,0,"",1,1,0,0,0,0,"2008-05-27","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"yes"
2412,"2008-08-09",0,0,12,"2008-08-09",0,1,2,0,46,NA,0,"BR",4,2,0,0,0,0,"2008-08-12","2008-08-11",1381,2,0,0,0,0,2,0,0,0,0,0,0,0,0,"no"
2413,"2008-12-01",1,0,8,"2008-12-01",0,1,1,1,21,NA,0,"",5,2,0,0,0,0,"2008-12-03","2008-12-01",719,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"no"
2414,"2008-08-03",0,0,9,"2008-08-03",0,1,2,0,60,NA,0,"",2,1,0,0,0,1,"2009-08-06","2009-07-01",328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2415,"2008-07-18",0,0,12,"2008-07-18",0,3,2,0,19,NA,0,"",4,3,0,1,0,0,"2008-07-21","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"no"
2416,"2008-11-19",0,0,12,"2008-11-19",0,3,1,1,44,NA,0,"",2,1,0,1,0,0,"2008-11-20","2008-11-19",353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2417,"2008-12-23",0,0,0,"2008-12-23",1,2,2,0,44,NA,1,"",1,1,0,1,0,0,"2008-12-25","2008-12-27",670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2418,"2008-08-09",0,0,4,"2008-08-09",0,1,0,0,74,NA,0,"BF",4,4,0,0,0,0,"2009-08-11","2009-01-09",1550,1,0,0,0,4,0,0,0,0,0,0,0,0,0,"no"
2419,"2008-09-22",1,0,3,"2008-09-22",0,1,3,0,53,NA,0,"BQ",2,1,0,0,0,0,"2008-09-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2420,"2008-04-26",1,0,12,"2008-04-26",0,1,2,0,81,NA,0,"CA",3,2,0,0,0,1,"2008-04-29","2008-04-28",646,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"no"
2421,"2008-04-23",0,0,11,"2008-04-23",0,3,2,0,55,NA,1,"",4,3,0,1,0,0,"2008-05-06","2008-06-09",1136,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"no"
2422,"2008-06-08",1,0,6,"2008-06-08",1,1,3,0,51,NA,0,"",5,3,0,0,0,0,"2008-06-23","2008-06-09",1396,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"no"
2423,"2008-06-06",1,0,9,"2008-06-06",0,1,0,0,86,NA,0,"",4,1,0,0,0,0,"2008-06-10","2008-06-07",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2424,"2008-07-17",0,0,5,"2008-07-17",0,2,0,0,47,NA,0,"",2,2,0,1,0,1,"2008-07-21","2008-07-18",380,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"no"
2425,"2008-08-27",1,0,9,"2008-08-27",0,3,3,0,73,NA,0,"",5,6,0,1,0,0,"2008-08-29","2008-08-28",2426,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"yes"
2427,"2008-12-02",0,0,6,"2008-12-02",0,3,0,0,99,NA,0,"",4,3,0,1,0,0,"2008-12-03","2008-12-02",1117,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"no"
2429,"2008-12-21",1,0,11,"2008-12-21",1,2,1,1,50,NA,0,"",4,1,0,1,0,0,"2008-12-23","2008-12-23",123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no"
2430,"2008-05-22",1,0,6,"2008-05-22",0,2,0,0,52,NA,0,"",4,1,0,1,0,0,"2008-05-26","2008-05-23",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"no"
2431,"2008-09-04",1,0,9,"2008-09-04",0,1,2,0,38,NA,0,"AB",2,1,0,0,0,0,"2008-09-05","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2432,"2008-09-14",0,0,9,"2008-09-14",0,1,2,0,22,NA,0,"BQ",1,1,0,0,0,0,"2008-09-16","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2433,"2008-12-21",1,0,3,"2008-12-21",0,2,3,0,44,NA,0,"",2,1,0,1,0,0,"2008-12-23","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"yes"
2434,"2008-12-01",1,0,4,"2008-12-01",0,1,2,0,99,NA,0,"",3,1,0,0,0,0,"2008-12-03","2008-12-02",390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"yes"
2437,"2008-08-14",0,0,0,"2008-08-14",0,1,3,0,48,NA,1,"",3,3,0,0,0,0,"2008-08-18","2008-08-16",917,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"yes"
2438,"2008-06-25",1,0,12,"2008-06-25",0,1,0,0,72,NA,0,"",2,1,0,0,0,1,"2008-07-08","2008-06-30",331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"yes"
2439,"2008-12-16",1,0,9,"2008-12-16",1,3,3,0,38,NA,0,"",4,2,0,1,0,0,"2008-12-18","2008-12-17",796,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2440,"2008-05-04",2,0,11,"2008-05-04",0,1,0,0,68,NA,0,"BT",2,1,0,0,0,1,"2008-05-20","2008-06-20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"no"
2441,"2008-08-30",1,0,6,"2008-08-30",0,1,0,0,58,NA,1,"CA",3,2,0,0,0,0,"2008-09-02","2008-09-01",822,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no"
2442,"2008-12-17",0,0,12,"2008-12-17",0,1,0,0,60,NA,0,"",4,2,0,0,0,0,"2008-12-18","2008-12-18",1304,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2443,"2008-08-18",1,0,11,"2008-08-18",0,1,0,0,31,NA,0,"AB",3,1,0,0,0,0,"2008-09-02","2008-08-30",556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2444,"2008-12-11",1,0,12,"2008-12-11",1,3,0,0,22,NA,0,"",5,4,0,1,0,0,"2008-12-15","2008-12-12",3259,0,0,0,3,0,1,0,0,0,0,0,0,0,0,"no"
2445,"2008-12-08",0,0,4,"2008-12-08",0,1,2,0,60,NA,0,"",2,1,0,0,0,1,"2008-12-09","2008-12-09",187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"no"
2446,"2008-10-10",0,0,9,"2008-10-10",0,1,3,0,30,NA,0,"",2,1,0,0,0,0,"2008-10-13","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2448,"2008-10-05",0,0,5,"2008-10-05",0,3,1,1,65,NA,0,"",2,1,0,1,0,0,"2008-10-07","2008-10-07",108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"no"
2449,"2008-08-09",1,0,12,"2008-08-03",0,1,3,0,10,NA,1,"BD",1,1,0,0,0,0,"2008-08-12","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no"
2450,"2008-12-19",1,0,9,"2008-12-19",0,1,0,0,30,NA,0,"",3,2,0,0,0,0,"2008-12-23","2008-12-20",558,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"no"
2452,"2008-11-19",0,0,2,"2008-11-19",0,3,0,0,18,NA,0,"",4,2,0,1,0,0,"2008-11-21","2008-11-20",938,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"no"
2453,"2008-05-02",0,0,9,"2008-05-02",0,1,0,0,49,NA,0,"BQ",5,12,0,0,0,0,"2008-06-02","2008-05-03",1853,0,0,1,6,0,4,0,0,0,0,0,0,2,0,"no"
2454,"2008-04-30",0,0,11,"2008-04-30",0,3,0,0,55,NA,0,"AB",4,4,0,1,0,0,"2009-05-05","2008-05-09",1565,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"no"
2456,"2008-06-12",1,0,12,"2008-06-12",0,1,0,0,68,NA,0,"",4,1,0,0,0,0,"2008-06-13","2008-06-12",629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no"
2457,"2008-04-25",0,0,8,"2008-04-25",0,3,0,0,44,NA,1,"",3,2,0,1,0,0,"2008-05-14","2008-05-08",250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"no"
2459,"2008-10-20",0,0,9,"2008-10-20",0,1,0,0,76,NA,0,"",5,1,0,0,0,0,"2008-10-22","2008-10-21",457,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"yes"
2460,"2008-04-06",1,0,11,"2008-04-06",0,1,0,0,50,50,0,"",4,3,0,0,0,0,"2008-04-08","2008-04-07",978,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"no"
